policy_group_id,period,csm_opening,csm_accretion,csm_release,csm_closing,risk_adjustment,loss_component,coverage_units,service_expense,insurance_revenue,reinsurance_asset_change
GRP09366,2024-05-09,123116.89,3527.42,2883.6,123760.70999999999,6678.48,406.05,52,7618.76,27935.96,-1064.4
GRP29215,2022-12-19,80732.47,1160.39,6206.2,75686.66,5452.86,833.75,99,7026.21,11312.94,4444.68
GRP20688,2025-04-20,467814.42,3244.91,6878.05,464181.27999999997,2255.3,479.41,31,1116.88,15120.4,2284.71
GRP86554,2020-11-13,418049.55,1949.28,4674.69,415324.14,9313.66,1169.13,29,1697.98,18079.55,3753.14
GRP88301,2020-01-01,333915.25,4476.3,3889.25,334502.3,1833.15,75.17,7,3022.42,18781.03,853.09
GRP75030,2023-06-25,248498.73,3020.61,7738.39,243780.94999999998,8422.91,247.5,20,3418.6,10852.44,4513.22
GRP79453,2019-04-24,345058.73,1905.81,4173.64,342790.89999999997,7270.65,1277.83,99,6537.18,9566.48,-2411.86
GRP46959,2018-03-12,109361.71,3280.94,802.9,111839.75000000001,8584.71,620.48,89,1784.37,20886.07,-280.41
GRP75670,2022-12-13,414383.36,2718.54,1859.89,415242.00999999995,8954.59,1353.87,84,2366.91,17130.59,4468.85
GRP24439,2022-10-11,499109.92,2239.93,2549.82,498800.02999999997,6228.38,387.89,42,9476.05,13511.9,-4744.09
GRP32768,2024-12-10,447473.6,1578.82,3706.12,445346.3,3009.3,1679.04,58,5487.57,16123.93,-3497.79
GRP36649,2025-05-25,305950.35,121.05,3871.26,302200.13999999996,5769.58,66.47,8,3771.04,15584.38,-2231.96
GRP42482,2021-04-07,289313.56,411.0,4714.53,285010.02999999997,9115.12,1849.9,6,9376.12,22634.2,-2790.06
GRP19402,2018-03-08,389664.01,2155.59,891.04,390928.56000000006,3816.94,1219.28,50,3761.19,7575.23,4522.94
GRP22623,2020-06-02,252240.69,3388.11,2686.72,252942.08,6917.49,1573.6,88,7951.01,16562.87,-293.73
GRP65469,2018-01-08,434961.14,3158.16,3005.86,435113.44,1273.77,229.12,19,3721.55,16369.76,2189.32
GRP08354,2021-11-23,311028.4,4651.64,6733.61,308946.43000000005,6723.2,1411.39,16,7956.45,9878.86,-4492.96
GRP24027,2021-10-06,245410.66,4537.9,9429.11,240519.45,9486.45,962.53,45,3639.67,28377.43,-1932.89
GRP51323,2025-08-16,415604.43,1437.49,6210.14,410831.77999999997,5129.28,846.14,32,9335.34,11698.47,-3070.65
GRP82990,2025-09-12,247890.26,1330.02,8431.83,240788.45,8187.5,885.36,90,2340.96,22201.91,2021.06
GRP16573,2020-06-30,144441.04,815.83,4479.94,140776.93,6627.65,1707.85,100,1267.88,7200.77,4260.28
GRP75030,2018-06-10,383569.61,289.06,3722.27,380136.39999999997,5284.12,1279.9,43,6029.37,22911.25,-3262.53
GRP43174,2021-05-24,243703.69,4681.57,8922.81,239462.45,6686.67,711.58,75,4666.32,20015.68,3842.28
GRP82757,2025-12-25,216474.87,4119.67,3893.79,216700.75,2526.71,1109.37,45,3575.67,19455.36,-1372.34
GRP02610,2020-09-03,175353.44,1809.85,2102.78,175060.51,5042.01,442.84,69,2939.31,10586.04,-3584.44
GRP51095,2024-04-09,183300.15,3036.34,1513.04,184823.44999999998,8714.36,1472.08,59,7365.0,15687.27,216.15
GRP80243,2025-03-28,92303.31,2896.49,9229.0,85970.8,2596.04,670.21,16,3564.04,19374.46,-4826.29
GRP01409,2022-02-09,194808.91,981.96,9111.61,186679.26,3673.66,912.35,5,5504.28,23876.11,-1952.73
GRP21040,2019-06-21,226317.6,1391.08,864.15,226844.53,2616.2,1307.85,61,2224.18,26008.96,2343.42
GRP97389,2024-09-05,409858.94,4880.7,8115.6,406624.04000000004,2772.09,1665.47,75,8551.74,13930.72,2345.52
GRP74104,2021-05-09,182640.28,3574.12,563.64,185650.75999999998,6569.95,1248.74,82,8524.06,16263.76,2573.26
GRP83701,2021-10-01,281683.52,3551.58,3759.08,281476.02,8388.26,1243.42,59,5442.7,28181.23,-2368.43
GRP56806,2018-05-27,20497.14,4387.13,9982.47,14901.800000000001,3802.75,1090.35,100,1531.51,12942.03,-948.47
GRP58791,2019-04-30,275526.82,473.03,3892.59,272107.26,7330.14,768.99,80,4467.89,28542.05,3495.32
GRP15800,2018-06-17,244161.24,635.22,6545.54,238250.91999999998,7504.14,1538.08,100,8167.41,20716.57,1321.53
GRP88136,2018-01-13,263384.47,3240.99,9519.6,257105.85999999996,6084.19,1514.91,20,8914.37,7251.12,-3603.56
GRP58759,2020-02-17,377517.97,2660.76,2159.93,378018.8,6316.43,1847.68,98,5787.01,6782.42,-1038.7
GRP18575,2022-05-11,59789.97,1378.83,7847.85,53320.950000000004,1279.57,1586.29,2,1502.23,8373.09,-2043.48
GRP05989,2020-06-22,130981.79,3313.55,7701.9,126593.44,2497.67,1367.66,3,1338.96,12329.91,-2770.99
GRP70787,2021-06-02,234564.23,953.96,6983.54,228534.65,6988.4,153.12,95,9156.55,15490.38,-1450.94
GRP93143,2025-08-12,310192.2,352.28,3456.97,307087.51000000007,5347.06,62.94,57,3524.04,16575.35,-2162.26
GRP81760,2018-12-30,267018.84,356.65,1155.93,266219.56000000006,5133.3,515.02,77,5842.32,20932.26,2331.88
GRP33385,2020-07-31,456731.33,3559.0,3941.69,456348.64,5374.2,1371.56,49,9136.57,20372.36,-1018.44
GRP81406,2020-09-18,219816.45,1386.62,2476.25,218726.82,5191.55,18.55,83,2436.06,16209.42,2482.22
GRP16808,2021-01-26,130450.83,4728.08,9045.07,126133.84,2055.3,629.71,44,6433.44,22797.83,454.89
GRP23544,2018-04-29,166811.16,2492.82,2274.93,167029.05000000002,9599.32,1264.63,32,2083.76,12295.07,-3766.11
GRP46686,2024-06-08,394863.92,3100.71,1799.66,396164.97000000003,3354.33,1055.81,41,4541.55,7938.29,462.4
GRP83704,2018-03-19,323592.75,968.49,5080.28,319480.95999999996,4355.57,1660.09,28,5464.85,29444.62,2114.48
GRP91111,2020-09-29,21344.17,4740.47,9687.78,16396.86,6400.26,1381.43,48,9264.85,6202.94,-2796.82
GRP64024,2018-07-23,90101.33,4265.9,3113.23,91254.0,4842.25,1844.95,65,8896.85,15640.12,-344.25
GRP92044,2022-03-06,139002.6,3691.61,7164.69,135529.52,2858.27,371.6,30,1293.52,21399.7,2605.29
GRP24241,2023-02-19,90277.22,2056.23,935.63,91397.81999999999,1302.38,125.76,74,8767.6,25360.5,2417.6
GRP55730,2019-02-21,288396.57,4787.48,4357.42,288826.63,1740.75,1479.38,1,5820.81,15607.7,3868.06
GRP36825,2025-09-22,252835.45,3138.32,9118.3,246855.47000000003,8079.37,1980.72,85,1352.63,19520.05,64.07
GRP34191,2020-08-19,44339.18,1627.5,6065.0,39901.68,1510.75,1720.71,45,7950.44,17830.83,-4830.39
GRP36777,2020-07-28,126462.94,3958.49,2999.74,127421.69,6760.83,966.24,63,7371.62,5373.62,4018.61
GRP27991,2021-06-06,105782.95,1896.09,6971.44,100707.59999999999,4357.95,939.53,67,6434.23,17984.43,-4008.4
GRP81300,2020-12-12,69215.37,416.2,9956.45,59675.119999999995,3148.89,1713.55,47,9916.86,14140.31,2823.79
GRP42894,2024-08-23,478625.18,707.31,3795.37,475537.12,7403.59,824.11,35,8513.85,29695.86,-2628.24
GRP92556,2018-03-06,224190.15,299.17,7768.83,216720.49000000002,5539.59,1818.17,31,4752.69,14707.95,-2633.8
GRP01759,2021-03-19,411000.02,3912.32,8461.92,406450.42000000004,7932.35,634.24,52,7831.11,5001.28,-1116.11
GRP36884,2024-05-05,127337.31,4746.82,3625.56,128458.57,2567.94,1963.21,27,1990.7,19510.66,1582.46
GRP49120,2018-10-04,116783.27,4369.42,1784.17,119368.52,7553.71,665.68,40,7905.33,9179.42,3720.89
GRP33389,2018-05-05,99786.65,2227.4,6585.84,95428.20999999999,6942.96,44.95,35,6760.61,18647.19,2926.43
GRP90390,2023-12-02,22598.94,3680.86,3900.1,22379.7,5440.58,1712.86,23,7203.78,12247.87,-836.24
GRP00869,2025-10-28,286163.31,3012.49,4416.12,284759.68,8779.46,443.02,68,4936.54,28098.32,987.48
GRP26077,2023-12-23,226178.36,682.29,1809.07,225051.58,2840.44,778.95,50,1735.89,11575.1,-4316.29
GRP32219,2021-01-29,344082.21,733.59,3788.2,341027.60000000003,1815.07,747.75,14,2241.05,24671.36,-3696.14
GRP98668,2023-10-01,493098.69,4453.29,6807.95,490744.02999999997,8604.0,1995.2,31,6871.02,28402.99,-87.37
GRP83140,2021-09-18,104853.12,3949.81,5652.55,103150.37999999999,1797.81,796.14,18,4826.34,6469.95,-3535.49
GRP85323,2023-10-12,469790.16,3700.23,3205.09,470285.29999999993,2709.95,902.96,22,9254.07,25916.43,4995.09
GRP88640,2018-09-04,295573.27,1695.6,687.77,296581.1,8841.0,1708.33,56,4624.52,13502.51,4200.21
GRP86039,2023-08-26,53617.39,2534.78,5403.57,50748.6,9037.15,31.87,76,7047.06,26110.94,3267.08
GRP11648,2024-02-06,277642.18,3607.85,7797.36,273452.67,1382.55,812.22,15,7129.39,26337.89,-2306.46
GRP18324,2025-06-01,354050.69,1489.48,7551.56,347988.61,9292.22,1695.41,31,1054.87,5378.99,-2475.59
GRP09676,2018-09-16,109113.23,1820.9,2395.0,108539.12999999999,7991.47,1470.75,48,3786.18,19049.25,4179.53
GRP68137,2018-07-01,39613.35,904.35,2577.48,37940.219999999994,7333.69,1591.48,1,7041.25,9342.73,4713.58
GRP48081,2023-08-24,148745.96,331.68,5941.17,143136.46999999997,1603.29,236.47,77,4501.98,12806.73,2580.82
GRP33105,2020-01-22,153784.16,1290.86,1835.32,153239.69999999998,5369.45,682.33,99,5242.33,18808.64,-1264.09
GRP01327,2020-04-14,244684.64,1283.33,2155.09,243812.88,6018.37,1541.11,61,1505.64,6524.69,4158.59
GRP87368,2023-03-06,425797.2,2200.17,2982.82,425014.55,7127.39,455.35,10,9649.27,6401.69,-4685.27
GRP23938,2020-02-23,107396.39,635.5,2998.6,105033.29,2318.42,1697.26,91,3801.32,27410.61,-3333.9
GRP82180,2023-08-06,162436.39,3081.96,8625.1,156893.25,2726.68,405.83,6,8381.98,7288.13,2995.18
GRP25112,2018-01-07,50377.59,3672.83,5793.54,48256.88,3473.11,1320.46,67,2900.33,26676.68,-2480.01
GRP66960,2021-05-20,90897.26,4208.47,4792.33,90313.4,4443.82,1121.22,44,6257.5,15187.41,3925.14
GRP59480,2019-06-15,227956.26,4661.26,3433.22,229184.30000000002,9476.94,1965.47,23,4921.39,21269.45,4351.05
GRP18340,2020-06-22,119894.47,2983.26,8078.55,114799.18,5892.94,760.54,79,4786.8,13773.81,-2584.41
GRP40666,2019-07-12,314313.22,368.97,3007.65,311674.5399999999,6939.27,1810.94,50,5104.23,15970.03,-4445.84
GRP97703,2022-12-01,135137.99,3125.08,9525.49,128737.57999999997,2847.5,1264.07,4,3234.61,10199.57,-2123.97
GRP55726,2023-08-12,205318.89,4928.63,2286.37,207961.15000000002,7707.22,479.6,89,3969.71,6519.7,4323.39
GRP30802,2018-10-24,271672.93,2660.16,9019.09,265313.99999999994,9874.87,1173.84,17,3386.0,20415.1,2767.2
GRP03327,2021-08-07,249805.62,1631.36,5827.5,245609.47999999998,6959.16,368.58,88,2807.86,18672.35,816.62
GRP24643,2019-05-29,486313.02,2940.97,5415.57,483838.42,1622.38,1774.16,75,8925.94,27673.52,-2194.93
GRP90582,2024-11-01,91988.57,788.28,4562.23,88214.62000000001,7346.11,1599.15,75,4499.37,16025.03,-3515.02
GRP10808,2024-11-14,178262.47,487.79,1148.86,177601.40000000002,3589.58,622.86,95,9877.12,14085.86,2892.58
GRP77078,2022-01-26,80287.28,2896.64,4221.08,78962.84,4776.07,430.8,95,2995.72,6898.26,-2633.07
GRP10322,2018-06-15,60236.04,4524.25,3523.78,61236.51,8697.33,1284.32,74,3258.97,5178.14,-3114.1
GRP81799,2025-12-29,46089.21,4494.97,9875.57,40708.61,7248.31,804.96,53,8888.98,20641.52,2702.9
GRP62232,2023-12-10,258779.53,1813.96,1893.11,258700.38,8807.95,1918.17,79,3660.96,15955.48,4865.7
GRP87840,2023-02-23,181762.96,4892.12,2582.08,184073.0,1827.29,488.51,82,6800.15,24606.77,-2314.04
GRP37894,2018-06-18,138645.27,570.67,1451.73,137764.21,1869.96,1295.92,6,4001.36,15037.98,3649.58
GRP74256,2023-05-17,437969.79,517.53,1772.52,436714.8,3771.75,268.89,11,8342.42,29940.11,4649.87
GRP68304,2024-10-05,356272.28,3279.5,2168.65,357383.13,6421.9,1942.5,7,2292.33,19916.47,-778.58
GRP48397,2024-12-06,233431.46,3653.67,4453.6,232631.53,7514.88,1414.71,87,9239.5,24621.42,-3257.55
GRP94455,2024-10-20,206929.9,4244.03,9759.9,201414.03,1917.57,879.04,43,6559.65,6792.98,3630.95
GRP07817,2019-05-15,471328.13,951.12,829.54,471449.71,1592.0,1382.14,78,8221.05,16413.14,-3842.44
GRP51474,2019-04-29,230099.41,2635.69,8121.57,224613.53,6877.86,1583.12,51,9476.03,23011.93,2911.11
GRP42018,2020-10-10,232653.38,4134.65,4105.57,232682.46,4153.65,1161.65,17,3502.57,6014.4,4219.19
GRP15609,2022-09-25,61358.19,850.99,7853.32,54355.86,5677.89,60.37,49,7674.39,22774.46,2333.16
GRP20673,2019-09-08,219204.92,2986.14,4928.09,217262.97000000003,5320.79,1501.16,30,1207.22,15965.77,-380.87
GRP43132,2025-11-11,192234.54,2468.05,6936.46,187766.13,9979.74,466.37,32,2238.44,17006.65,-796.81
GRP62412,2018-01-16,453550.37,3946.04,777.73,456718.68,8215.13,1106.07,52,3413.6,26932.2,-4945.4
GRP15368,2021-06-08,293222.65,530.15,5124.45,288628.35000000003,1370.36,703.21,69,4071.21,18338.27,-843.17
GRP89729,2019-05-20,50442.06,3167.19,5659.22,47950.03,7061.47,528.47,85,7224.76,22753.3,3734.91
GRP44742,2024-03-11,204847.55,663.27,2178.64,203332.17999999996,5065.82,1779.02,30,4799.47,5199.03,-4662.86
GRP80386,2025-04-12,266476.09,3643.47,7078.37,263041.19,3064.89,855.19,66,7177.93,9573.62,1172.66
GRP65922,2025-07-28,434838.99,146.43,1197.9,433787.51999999996,1650.69,824.27,76,1321.85,16714.65,-4319.23
GRP31051,2020-12-14,57212.91,234.52,2694.61,54752.82,9515.18,758.95,62,2721.02,9264.88,4347.07
GRP77281,2018-09-06,270666.46,2188.57,9802.77,263052.26,2351.55,1149.0,28,8511.42,21786.72,1169.58
GRP63555,2019-05-02,306908.9,1906.77,3217.79,305597.88000000006,8059.8,900.1,57,8047.7,26986.13,4216.2
GRP57504,2021-04-25,131953.68,2610.38,9977.01,124587.05,5960.77,1994.79,10,3875.66,10298.31,311.64
GRP88165,2019-11-20,224333.35,2946.78,5425.88,221854.25,4157.89,1748.06,39,7535.62,6379.15,4767.55
GRP17815,2020-01-05,286709.91,1242.38,3028.66,284923.63,5642.19,422.53,10,2848.52,25408.93,3207.28
GRP28545,2020-10-18,465572.4,4215.89,7170.82,462617.47000000003,8076.31,32.92,95,6712.19,9488.24,3169.34
GRP87320,2019-12-27,378972.91,224.26,9196.11,370001.06,6308.62,1589.0,9,8233.14,23626.32,-4112.05
GRP96215,2018-05-12,350047.27,4650.52,9712.96,344984.83,3082.69,660.0,4,4410.06,9694.41,1186.99
GRP48690,2022-12-23,390589.54,1298.55,3386.44,388501.64999999997,1010.92,1223.39,50,6708.9,12138.71,-4753.58
GRP66543,2021-06-25,409773.83,4836.33,9102.74,405507.42000000004,9206.54,1931.36,10,4718.35,5604.88,-395.8
GRP61032,2021-10-25,177989.44,248.64,8953.12,169284.96000000002,5471.62,552.92,95,4185.63,26740.98,-3029.43
GRP24360,2023-09-20,109427.94,326.93,1497.91,108256.95999999999,2020.69,158.21,75,9019.43,17439.63,2767.72
GRP77589,2023-01-28,466440.5,3712.39,5380.65,464772.24,4466.6,1239.63,68,1918.57,25967.29,2093.88
GRP41931,2021-11-26,193440.08,1023.35,9500.36,184963.07,6383.48,1181.25,96,9141.23,22674.32,2889.92
GRP41611,2021-06-14,127178.06,2742.8,6203.66,123717.2,6611.66,262.29,52,3979.58,20841.09,-2665.81
GRP79634,2024-12-19,250569.64,4168.57,9359.1,245379.11000000002,8759.8,317.03,96,2286.24,21151.41,1645.74
GRP67182,2019-09-20,498962.26,4958.93,4222.78,499698.41,3878.29,595.8,35,9299.89,28504.44,-3743.86
GRP51180,2023-12-15,440546.07,1675.99,8672.98,433549.08,6325.57,883.25,69,5375.26,18424.45,-2415.53
GRP32147,2023-06-25,493119.6,2925.56,8553.92,487491.24,9307.04,1060.99,80,8456.12,24558.81,-2495.08
GRP62848,2022-12-29,160402.84,1130.75,7337.8,154195.79,9169.95,1861.86,83,5819.16,10234.66,-3103.13
GRP86616,2025-06-22,43710.08,835.23,8985.43,35559.880000000005,6330.29,377.11,62,8191.57,28820.34,4791.05
GRP59585,2024-08-16,149955.93,3416.87,3198.69,150174.11,6359.17,766.56,58,5470.15,7819.37,-453.46
GRP99675,2021-05-27,419652.86,4179.67,9831.6,414000.93,5527.27,804.32,56,7243.94,14152.97,1677.47
GRP07642,2023-01-21,292336.29,2768.22,8033.95,287070.55999999994,3580.0,1420.36,14,9820.3,27104.07,3237.54
GRP03246,2021-11-15,253988.66,957.33,6918.38,248027.61,8054.78,348.74,46,3820.99,29220.36,-1335.03
GRP31531,2019-07-19,491063.78,4742.92,2655.11,493151.59,7573.11,382.69,7,5295.18,12352.02,2144.02
GRP24878,2023-12-17,109213.11,3847.12,1221.8,111838.43,3051.44,1524.91,15,4475.11,23171.19,3810.18
GRP60706,2020-05-14,494019.6,563.44,1046.18,493536.86,8707.02,843.22,43,4329.17,19023.73,-4390.55
GRP29927,2022-06-25,411624.55,1822.72,7506.97,405940.3,6993.9,342.36,47,1440.29,21932.3,-1860.39
GRP92533,2022-07-31,429867.05,212.82,534.79,429545.08,5707.87,557.8,53,5331.95,29060.21,3946.83
GRP88525,2022-01-31,304814.88,4298.06,2124.41,306988.53,9701.83,496.62,64,2750.63,7468.76,-152.22
GRP42910,2025-05-20,37783.15,1681.49,6061.19,33403.45,7990.53,539.44,11,9916.38,5413.85,1842.84
GRP24889,2022-11-22,129478.41,2223.81,4988.49,126713.73,9778.25,854.5,95,5518.46,29950.83,-3575.95
GRP03867,2019-06-11,332916.89,3545.3,6388.62,330073.57,6715.39,1506.35,98,1978.39,10039.89,-778.19
GRP60479,2023-08-01,34011.47,129.45,6266.15,27874.769999999997,4884.53,215.37,66,7169.42,25628.13,2008.66
GRP21714,2023-07-02,79854.76,4559.3,718.76,83695.3,5565.7,1015.55,4,7719.4,9112.79,429.67
GRP21435,2025-07-26,304006.89,3294.61,6131.12,301170.38,2841.84,914.31,2,7050.35,8044.33,-2438.89
GRP11648,2023-10-06,164453.09,2663.77,889.41,166227.44999999998,6536.11,1675.07,47,6378.16,27641.93,1945.58
GRP45257,2019-04-07,97263.98,1178.77,1866.54,96576.21,7804.49,1447.91,65,7158.86,17550.9,-4242.95
GRP98711,2023-07-04,67764.57,1953.27,9378.22,60339.62000000001,5373.63,15.03,68,1910.98,11413.06,3065.97
GRP01720,2018-11-03,370602.59,1943.51,7959.23,364586.87000000005,7014.2,1665.65,85,6826.52,27511.49,-3741.32
GRP40078,2023-05-18,229666.32,1798.68,7400.72,224064.28,4107.28,1911.47,53,3199.2,18518.65,336.32
GRP75718,2025-11-28,480119.7,894.95,1000.46,480014.19,1807.87,961.11,83,5377.13,23858.89,-4487.24
GRP73532,2024-07-26,415755.4,4883.53,9847.66,410791.2700000001,1231.16,1742.1,13,9376.32,26578.63,3035.76
GRP41481,2024-01-14,91806.16,469.57,5843.73,86432.00000000001,7012.51,396.69,45,7973.46,20484.13,3961.8
GRP48804,2022-06-22,226500.02,555.07,2057.82,224997.27,6078.55,1462.97,97,9894.77,29916.43,2573.39
GRP42603,2019-05-20,155073.99,4286.48,7453.73,151906.74,1961.94,426.64,37,5599.98,27759.01,1744.31
GRP36045,2019-01-20,183501.78,1879.04,7902.28,177478.54,7747.36,122.14,85,6284.53,12336.44,501.34
GRP52021,2021-10-04,95522.61,1235.97,1643.54,95115.04000000001,9654.66,1739.94,10,6122.31,29722.25,-1990.94
GRP19018,2025-07-13,469892.92,204.62,3156.14,466941.39999999997,3103.49,960.23,60,3091.52,14381.96,-1664.97
GRP33202,2023-04-08,214912.5,3692.07,7333.04,211271.53,2190.23,212.0,14,7639.49,12548.7,2786.25
GRP46943,2021-03-05,66141.67,2700.79,2920.04,65922.42,1922.93,629.04,26,1173.57,17741.9,4634.24
GRP61268,2025-07-19,421360.3,4810.42,3092.2,423078.51999999996,3090.9,275.05,25,8853.98,25355.69,1372.03
GRP98402,2022-06-21,112085.78,2294.85,4652.04,109728.59000000001,1471.73,1001.24,58,2182.46,10251.55,-4646.29
GRP14440,2019-01-06,447800.74,3392.37,9632.57,441560.54,8201.04,1662.26,25,9487.91,13785.27,4742.6
GRP45807,2021-10-15,198519.39,3463.85,8627.02,193356.22000000003,9621.87,1421.01,7,6136.98,10059.21,-3412.08
GRP64368,2025-05-31,480641.13,3498.05,8896.79,475242.39,1003.38,1961.01,20,7821.54,11639.64,-4250.16
GRP92295,2021-05-06,161393.81,1808.39,844.54,162357.66,5659.43,835.17,19,1030.12,18883.34,-4731.85
GRP85848,2024-01-03,358974.83,878.87,6760.11,353093.59,1334.75,991.05,64,1613.06,10218.37,205.44
GRP72291,2018-03-25,394960.98,1212.17,951.13,395222.01999999996,8283.76,1944.26,10,3591.52,6185.86,-2919.29
GRP65286,2022-10-27,450105.82,326.04,2752.75,447679.11,8165.11,610.12,47,8879.83,13501.24,-3382.28
GRP60903,2018-03-12,195151.81,166.49,5705.04,189613.25999999998,8711.77,1823.42,86,3493.26,17702.72,-3744.75
GRP51396,2024-01-18,160089.31,3713.67,745.48,163057.5,3787.26,1950.88,49,7773.95,20130.4,4257.19
GRP43501,2024-02-16,261598.6,4049.63,5179.11,260469.12,4199.23,1789.11,52,1799.31,23267.46,-1890.38
GRP59428,2025-07-11,340234.67,3040.02,7414.79,335859.9,6574.61,692.81,60,3272.47,28083.15,-4395.42
GRP73180,2019-04-08,179526.37,3459.77,3751.44,179234.69999999998,9863.43,929.84,83,1968.95,27946.25,-448.85
GRP45739,2020-04-21,440810.36,342.52,8606.42,432546.46,7917.29,142.49,61,1843.13,12339.39,-3029.77
GRP59429,2022-03-03,488834.61,146.92,8672.68,480308.85,4198.31,857.99,86,4211.07,19810.17,1949.18
GRP41165,2019-01-15,357441.47,4074.1,3533.0,357982.56999999995,6033.7,1283.09,68,2410.95,15736.64,2059.37
GRP70439,2025-10-19,400119.78,2297.56,8017.38,394399.96,1267.21,138.59,49,6445.09,12378.53,-1706.22
GRP13791,2025-11-15,154077.85,2065.03,8034.51,148108.37,6113.1,1311.78,90,8604.93,6051.3,4101.14
GRP87531,2024-05-09,168149.35,4893.44,3883.56,169159.23,7960.18,1654.38,86,2517.2,9585.05,-3028.78
GRP05946,2023-05-01,446999.82,2891.61,8115.65,441775.77999999997,4014.23,484.74,67,4119.87,11959.72,2200.62
GRP05973,2022-03-21,302812.45,915.39,6461.75,297266.09,5352.15,1030.55,44,3987.17,11848.17,1668.42
GRP30858,2021-01-03,121051.1,2061.45,8104.39,115008.16,4769.83,194.24,3,1256.06,11064.22,149.84
GRP40207,2020-05-11,86083.43,2460.14,8497.33,80046.23999999999,7140.11,193.07,67,6307.33,5546.99,1882.36
GRP79705,2018-03-21,151258.37,2592.22,1455.8,152394.79,2610.29,1764.12,42,2218.71,25777.96,-965.66
GRP16637,2025-11-03,93363.09,3861.54,9689.07,87535.56,4649.15,1582.16,63,5416.0,22684.03,4106.72
GRP69614,2019-07-05,42238.16,3384.33,4919.47,40703.020000000004,8268.56,604.46,16,6645.6,29163.25,3699.7
GRP33368,2019-03-12,142141.16,3038.19,2096.91,143082.44,7669.04,1487.43,23,1769.29,21128.28,2922.93
GRP15071,2019-10-03,277689.9,1820.86,5862.85,273647.91000000003,1989.07,1800.04,36,7072.89,17547.74,-2732.58
GRP60968,2018-04-20,92879.27,2446.95,6789.31,88536.91,3016.53,1367.95,26,8040.19,9878.03,-3810.85
GRP01344,2023-10-11,147936.58,275.86,9429.66,138782.77999999997,9605.71,151.96,84,7241.11,29260.49,-3593.97
GRP02571,2020-07-18,494246.0,3819.63,5386.88,492678.75,4799.47,1007.69,100,8910.05,26439.78,-2634.37
GRP42194,2020-06-22,10737.35,3688.77,6216.65,8209.470000000001,1411.77,1583.54,88,6117.46,18755.49,3492.09
GRP80847,2018-11-09,57258.34,1655.44,8145.17,50768.61,7190.38,729.18,25,6314.17,9506.58,-818.72
GRP81141,2019-03-16,375310.96,403.42,5410.9,370303.48,3554.17,1643.9,78,9117.5,9146.29,2895.8
GRP39523,2024-03-16,410091.24,3421.86,2747.5,410765.6,9492.87,572.81,77,3620.12,15616.56,3065.22
GRP25537,2024-04-11,282580.03,2664.08,2078.14,283165.97000000003,7423.96,1121.96,67,7159.24,7223.67,-4938.53
GRP17665,2021-11-13,223696.2,1758.66,9297.35,216157.51,9354.3,1501.36,52,3419.13,12378.23,-3509.51
GRP75547,2021-03-14,370244.56,456.35,6353.72,364347.19,5498.45,1525.23,15,8283.4,6813.25,3499.44
GRP46943,2020-07-26,430835.85,1819.61,9521.31,423134.14999999997,6062.36,948.83,68,5700.99,8226.14,-89.09
